id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,city,country,Rating_Scale,Scale_Price
4585502,13670448,Ronan,2014-03-29,within an hour,1.0,0.95,f,Trinity College,1,1,t,t,53.34651,-6.24902,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,292.0,4,60,2,7,1125,1125,3.7,1125.0,t,8,24,54,141,187,31,3,2015-01-03,2022-09-03,4.72,4.82,4.65,4.86,4.87,4.71,4.61,f,1,1,0,0,2.0,Dublin,Ireland,Satisfied,Between 100 to 499
4604580,23860388,Conor And Ann,2014-11-17,within an hour,1.0,0.9,t,Not Specified,2,3,t,f,53.38268,-6.09421,Private room in bungalow,Private room,2,1.5 shared baths,1.0,2.0,80.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,2,26,257,66,29,5,2017-06-12,2022-09-09,4.94,4.91,4.73,4.98,4.98,4.8,4.92,f,2,0,2,0,1.03,Sutton,Ireland,Satisfied,Less than 100
4630635,23977500,Conor,2014-11-20,within a few hours,1.0,0.71,f,Harold's Cross,3,5,t,t,53.31898,-6.28561,Entire home,Entire home/apt,4,1 bath,2.0,3.0,178.0,4,700,4,4,700,700,4.0,700.0,t,0,0,0,127,6,6,1,2022-06-28,2022-08-20,4.67,4.83,4.83,4.83,5.0,4.67,4.33,f,2,2,0,0,2.34,Dublin,Ireland,Satisfied,Between 100 to 499
4637734,24012549,Peggy,2014-11-21,within a day,1.0,0.0,f,Not Specified,1,3,t,t,53.27695,-6.11847,Entire home,Entire home/apt,6,2 baths,4.0,4.0,450.0,3,14,3,3,14,14,3.0,14.0,t,0,0,0,258,1,0,0,2017-07-05,2017-07-05,4.0,4.0,3.0,5.0,5.0,5.0,3.0,f,1,1,0,0,0.02,Not Specified,Not Specified,Regular,Between 100 to 499
4665890,24141249,Elaine,2014-11-25,within a few hours,0.99,0.98,t,Rathgar,8,8,t,t,53.31585,-6.26534,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,160.0,3,1125,3,3,1125,1125,3.0,1125.0,t,5,6,10,180,135,33,1,2015-06-08,2022-08-15,4.81,4.86,4.67,4.93,4.88,4.77,4.79,f,7,7,0,0,1.53,Dublin,Ireland,Satisfied,Between 100 to 499
4687918,14838253,Javier,2014-04-28,Not Specified,0.0,0.0,f,Cabra,1,1,t,f,53.33503,-6.29154,Private room in rental unit,Private room,2,1 bath,1.0,1.0,43.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,Not Specified,Not Specified,Very Dissatisfied,Less than 100
4713441,24356222,Frederique,2014-12-01,Not Specified,0.0,0.0,f,Drumcondra,1,1,t,t,53.36695,-6.25155,Entire home,Entire home/apt,4,1 bath,2.0,2.0,140.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,2,0,0,2014-12-30,2015-01-04,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,0.02,Dublin,Ireland,Very Satisfied,Between 100 to 499
4728250,2673312,Edel & Gerry,2012-06-18,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.34156,-6.27481,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,125.0,2,14,2,2,14,14,2.0,14.0,t,0,0,0,0,99,0,0,2015-01-03,2019-08-06,4.54,4.64,4.68,4.67,4.77,4.84,4.46,f,1,1,0,0,1.06,Dublin,Ireland,Satisfied,Between 100 to 499
4743392,24483572,Gerard,2014-12-04,Not Specified,0.0,0.0,f,Donnybrook,2,3,t,f,53.32161,-6.2484,Entire home,Entire home/apt,6,2.5 baths,3.0,3.0,300.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0, Dublin,Ireland,Very Dissatisfied,Between 100 to 499
4748625,24506354,Yue,2014-12-05,Not Specified,0.0,0.0,f,Ringsend/Irishtown,1,1,t,t,53.34425,-6.22609,Private room in home,Private room,1,2 baths,1.0,1.0,25.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,Dublin,Ireland,Very Dissatisfied,Less than 100
4755440,24539769,Damien,2014-12-06,Not Specified,0.0,0.0,f,Dartry,1,1,t,f,53.30854,-6.26337,Entire rental unit,Entire home/apt,4,3 baths,2.0,2.0,400.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,1,0,0,2015-12-13,2015-12-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01,Not Specified,Not Specified,Very Satisfied,Between 100 to 499
4770798,3846772,Sag,2012-10-12,within an hour,1.0,0.98,f,Docklands,16,43,t,t,53.34898,-6.23885,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,71.0,30,365,30,30,365,365,30.0,365.0,t,0,0,0,0,1,0,0,2015-08-10,2015-08-10,5.0,5.0,3.0,5.0,5.0,5.0,5.0,t,11,11,0,0,0.01,Dublin,Ireland,Very Satisfied,Less than 100
4776516,12237819,Rachad,2014-02-14,Not Specified,0.0,0.0,f,Docklands,1,4,t,t,53.34462,-6.23541,Entire rental unit,Entire home/apt,8,2 baths,3.0,3.0,300.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,2,0,0,2015-07-06,2015-12-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.02,Dublin,Ireland,Very Satisfied,Between 100 to 499
4804987,24753626,"PREMIER SUITES PLUS, Dublin Ballsbr",2014-12-12,within an hour,1.0,1.0,f,Not Specified,1,3,t,t,53.33189,-6.24944,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,309.0,1,1125,1,4,1125,1125,2.1,1125.0,t,5,20,46,226,44,9,0,2015-03-30,2022-07-09,4.66,4.84,4.77,4.86,4.79,4.8,4.55,t,1,1,0,0,0.48,Dublin,Ireland,Satisfied,Between 100 to 499
4821901,20433890,Blandine,2014-08-23,Not Specified,0.0,0.0,f,Docklands,1,1,t,t,53.343,-6.23757,Private room in rental unit,Private room,2,1 bath,1.0,1.0,65.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,5,0,0,2015-05-17,2015-11-05,4.4,4.75,4.25,5.0,4.6,4.8,4.4,f,1,0,1,0,0.06,Auderghem,Belgium,Satisfied,Less than 100
4828017,20114080,Zofia,2014-08-16,Not Specified,0.0,0.0,f,Ringsend/Irishtown,1,1,t,t,53.34204,-6.22606,Private room in rental unit,Private room,2,1 bath,1.0,1.0,45.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,Not Specified,Singapore,Very Dissatisfied,Less than 100
4848129,24944720,Federico,2014-12-17,Not Specified,0.0,0.0,f,Old City,1,1,t,t,53.34242,-6.27502,Shared room in rental unit,Shared room,1,2 shared baths,1.0,1.0,15.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,0,1,0.0,Dublin,Ireland,Very Dissatisfied,Less than 100
4857684,15351872,Mary & Jason,2014-05-10,within an hour,1.0,1.0,t,Not Specified,5,5,t,t,53.52734,-6.08656,Entire condo,Entire home/apt,6,1 bath,2.0,4.0,130.0,2,30,2,4,1125,1125,2.7,1125.0,t,4,6,14,218,105,29,2,2016-08-07,2022-09-07,4.9,4.95,4.9,4.97,4.95,4.92,4.82,t,5,5,0,0,1.41,Rush,Ireland,Satisfied,Between 100 to 499
4872877,226173077,Justyna,2018-11-17,Not Specified,0.0,0.0,f,Not Specified,3,3,t,t,53.34282,-6.31016,Private room in home,Private room,1,1 shared bath,1.0,1.0,45.0,2,56,2,2,56,56,2.0,56.0,t,2,2,2,2,56,4,0,2016-05-07,2022-07-27,4.52,4.69,4.34,4.71,4.75,4.53,4.58,f,3,0,3,0,0.72,Dublin,Ireland,Satisfied,Less than 100
4940924,19714107,Brian,2014-08-09,within a few hours,1.0,0.27,f,Not Specified,3,3,t,t,53.24446,-6.18115,Private room in home,Private room,2,1 private bath,1.0,1.0,98.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,10,40,315,13,0,0,2017-03-18,2019-11-21,5.0,5.0,5.0,5.0,4.92,4.69,4.92,f,2,1,1,0,0.19,Carrickmines,Ireland,Satisfied,Less than 100
4945419,20149906,Marie,2014-08-17,Not Specified,0.0,0.0,f,Old City,1,2,t,f,53.34332,-6.27064,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,5,0,0,2018-09-02,2018-10-14,5.0,4.8,4.8,4.4,4.8,5.0,4.6,t,1,1,0,0,0.1,Dublin,Ireland,Satisfied,Between 100 to 499
4963289,25585623,Albert,2015-01-04,within an hour,1.0,0.97,t,Not Specified,1,1,t,t,53.44779,-6.13524,Private room in home,Private room,2,1 private bath,1.0,1.0,83.0,1,1125,1,1,1125,1125,1.0,1125.0,t,4,15,38,59,467,96,9,2015-02-25,2022-08-26,4.93,4.96,4.98,4.99,4.99,4.95,4.91,f,1,0,1,0,5.08,Dublin,Ireland,Satisfied,Less than 100
4965606,18466080,Tony,2014-07-20,within an hour,1.0,1.0,t,Not Specified,1,2,t,t,53.38976,-6.1385,Entire home,Entire home/apt,4,1 bath,3.0,3.0,120.0,15,90,15,15,90,90,15.0,90.0,t,0,14,29,29,86,6,1,2015-03-20,2022-08-31,4.64,4.82,4.38,4.98,5.0,4.85,4.61,f,1,1,0,0,0.94,Drumcondra,Ireland,Satisfied,Between 100 to 499
4981330,25679313,Siobhan,2015-01-06,Not Specified,0.0,0.0,f,North City Central/O'Connell Street,1,2,t,t,53.3553,-6.25801,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,125.0,3,7,3,3,7,7,3.0,7.0,t,0,0,0,0,61,0,0,2015-02-17,2016-11-01,4.7,4.87,4.89,4.97,4.95,4.51,4.66,t,1,1,0,0,0.66,Dublin,Ireland,Satisfied,Between 100 to 499
5000537,23112012,Pauline,2014-10-29,within an hour,1.0,0.97,t,Not Specified,1,1,t,t,53.24205,-6.22829,Entire cottage,Entire home/apt,4,2 baths,2.0,3.0,180.0,2,28,2,2,28,28,2.0,28.0,t,0,0,0,69,151,26,5,2015-02-01,2022-09-03,4.96,4.97,4.97,4.97,4.97,4.92,4.93,f,1,1,0,0,1.63,Dublin,Ireland,Satisfied,Between 100 to 499
5019767,25889070,Michael,2015-01-10,within an hour,1.0,1.0,t,Not Specified,1,2,t,t,53.34229,-6.51724,Entire guesthouse,Entire home/apt,4,1 bath,2.0,3.0,75.0,2,1125,2,2,1125,1125,2.0,1125.0,t,1,5,24,252,190,24,2,2015-03-19,2022-09-02,4.77,4.87,4.85,4.82,4.84,4.83,4.69,t,1,1,0,0,2.08,Celbridge,Ireland,Satisfied,Less than 100
5045518,26048219,Pauline,2015-01-13,within a few hours,1.0,0.92,f,Not Specified,1,1,t,t,53.37738,-6.21664,Entire home,Entire home/apt,3,1 bath,2.0,2.0,125.0,5,28,5,5,28,28,5.0,28.0,t,0,13,26,112,53,8,2,2015-09-21,2022-08-31,4.88,4.92,4.88,4.92,4.94,4.81,4.8,f,1,1,0,0,0.62,Not Specified,Not Specified,Satisfied,Between 100 to 499
5056234,26106771,Ronan,2015-01-14,within an hour,1.0,0.92,f,Donnybrook,1,1,t,t,53.3097,-6.2332,Entire townhouse,Entire home/apt,8,4 baths,4.0,4.0,514.0,4,200,4,4,1125,1125,4.0,1125.0,t,10,24,43,270,90,11,1,2015-03-02,2022-08-20,4.61,4.76,4.28,4.87,4.95,4.64,4.56,f,1,1,0,0,0.98,Dublin,Ireland,Satisfied,Between 500 to 999
5091879,26306461,Damien,2015-01-18,within a few hours,1.0,0.0,f,Ranelagh and Rathmines,1,2,t,t,53.32642,-6.25082,Entire townhouse,Entire home/apt,5,2 baths,3.0,3.0,433.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,3,23,0,0,2015-02-16,2017-07-24,4.96,5.0,5.0,5.0,5.0,5.0,4.95,f,1,1,0,0,0.25,Ranelagh,Ireland,Satisfied,Between 100 to 499
5092240,26308394,Anna,2015-01-18,Not Specified,0.0,0.0,f,Old City,2,2,t,t,53.34545,-6.28441,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,50.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,71,0,0,2015-03-02,2020-03-09,4.6,4.81,4.68,4.72,4.87,4.65,4.63,f,2,1,1,0,0.77,Dublin,Ireland,Satisfied,Less than 100
5092800,26308394,Anna,2015-01-18,Not Specified,0.0,0.0,f,Old City,2,2,t,t,53.34532,-6.28312,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,120.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,37,0,0,2015-02-03,2020-02-24,4.57,4.7,4.51,4.86,4.86,4.57,4.62,f,2,1,1,0,0.4,Dublin,Ireland,Satisfied,Between 100 to 499
5103919,19054004,Michael,2014-07-28,Not Specified,0.0,0.0,f,Docklands,1,1,t,f,53.34579,-6.23709,Entire rental unit,Entire home/apt,4,2.5 baths,2.0,3.0,495.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,3,0,0,2015-08-11,2017-03-19,5.0,4.67,5.0,5.0,5.0,5.0,4.67,f,1,1,0,0,0.03,Dublin,Ireland,Satisfied,Between 100 to 499
5122717,24141249,Elaine,2014-11-25,within a few hours,0.99,0.98,t,Rathgar,8,8,t,t,53.31585,-6.26534,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,75.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,3,93,176,33,4,2015-05-26,2022-09-07,4.77,4.89,4.78,4.89,4.88,4.63,4.72,f,7,7,0,0,1.98,Dublin,Ireland,Satisfied,Less than 100
5123315,24141249,Elaine,2014-11-25,within a few hours,0.99,0.98,t,Rathgar,8,8,t,t,53.31585,-6.26534,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,155.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,5,10,153,134,40,6,2015-06-30,2022-09-09,4.77,4.83,4.63,4.93,4.91,4.85,4.81,f,7,7,0,0,1.53,Dublin,Ireland,Satisfied,Between 100 to 499
5140160,24141249,Elaine,2014-11-25,within a few hours,0.99,0.98,t,Rathgar,8,8,t,t,53.31632,-6.26362,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,190.0,2,1125,2,2,1125,1125,2.0,1125.0,t,1,3,9,202,109,45,4,2016-10-02,2022-09-07,4.79,4.87,4.72,4.87,4.91,4.75,4.7,f,7,7,0,0,1.51,Dublin,Ireland,Satisfied,Between 100 to 499
5140379,24141249,Elaine,2014-11-25,within a few hours,0.99,0.98,t,Rathgar,8,8,t,t,53.31635,-6.26355,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,190.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,6,17,175,141,54,5,2015-02-09,2022-09-08,4.73,4.86,4.64,4.92,4.94,4.81,4.73,f,7,7,0,0,1.53,Dublin,Ireland,Satisfied,Between 100 to 499
5152543,22845708,Dmitriy,2014-10-22,Not Specified,0.0,0.0,f,Docklands,1,2,t,t,53.34956,-6.23756,Private room in rental unit,Private room,2,1 bath,1.0,1.0,64.0,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,6,0,0,2015-07-15,2017-04-02,4.83,4.5,5.0,5.0,4.83,4.83,4.67,f,1,0,1,0,0.07,Dublin,Ireland,Satisfied,Less than 100
5162413,26700235,Eadaoin (Pronounced A-Deen),2015-01-25,within an hour,1.0,1.0,t,Rathfarnham,1,2,t,f,53.29715,-6.28204,Private room in home,Private room,2,2.5 baths,1.0,1.0,70.0,3,14,3,3,1125,1125,3.0,1125.0,t,3,3,3,3,59,17,2,2016-05-29,2022-09-08,4.76,4.9,4.88,4.86,4.88,4.76,4.83,t,1,0,1,0,0.77,Dublin,Ireland,Satisfied,Less than 100
5166238,26721551,Ann,2015-01-26,within an hour,1.0,0.94,t,Terenure,2,2,t,t,53.3109,-6.28622,Private room in home,Private room,2,2.5 shared baths,1.0,1.0,60.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,12,86,31,5,2015-02-28,2022-09-03,4.87,4.88,4.87,4.95,4.94,4.86,4.82,t,2,0,2,0,0.94,Dublin,Ireland,Satisfied,Less than 100
5166950,26724382,Peter,2015-01-26,Not Specified,0.0,0.0,f,Trinity College,1,1,t,t,53.34676,-6.25467,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,120.0,15,1125,15,15,1125,1125,15.0,1125.0,t,0,0,0,0,279,0,0,2015-03-03,2019-10-22,4.86,4.86,4.76,4.89,4.95,4.97,4.78,f,1,1,0,0,3.04,Clane,Ireland,Satisfied,Between 100 to 499
5198526,26889646,Gerard,2015-01-29,within a few hours,1.0,0.98,f,Not Specified,1,4,t,t,53.33851,-6.29102,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,97.0,3,14,3,3,14,14,3.0,14.0,t,3,3,3,3,196,34,4,2015-02-16,2022-09-05,4.95,4.96,4.94,4.96,4.95,4.77,4.92,f,1,0,1,0,2.13,Dublin,Ireland,Satisfied,Less than 100
5207710,19574297,Orla,2014-08-06,within an hour,1.0,1.0,f,East Wall,1,3,t,t,53.35293,-6.23494,Entire townhouse,Entire home/apt,4,1 bath,2.0,2.0,281.0,3,14,3,3,14,14,3.0,14.0,t,6,31,61,151,115,3,3,2015-03-09,2022-09-05,4.64,4.77,4.63,4.88,4.93,4.38,4.44,f,1,1,0,0,1.26,Dublin,Ireland,Satisfied,Between 100 to 499
5218203,19970483,Estelle,2014-08-13,within an hour,1.0,0.71,f,Not Specified,3,5,t,t,53.28486,-6.17929,Private room in home,Private room,2,1 shared bath,1.0,2.0,55.0,7,1125,7,7,1125,1125,7.0,1125.0,t,15,30,45,280,25,2,0,2015-07-04,2022-02-21,4.96,4.92,4.96,4.96,5.0,4.67,4.83,f,3,0,3,0,0.29,Dublin,Ireland,Satisfied,Less than 100
5257024,27210529,Yasmine & Colin,2015-02-04,Not Specified,0.0,0.0,f,Old City,1,1,t,t,53.34325,-6.27423,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,150.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,249,0,0,2015-03-01,2019-09-30,4.7,4.85,4.69,4.94,4.96,4.91,4.73,t,1,1,0,0,2.71,Dublin,Ireland,Satisfied,Between 100 to 499
5273761,27300935,Yvonne,2015-02-06,within a few hours,1.0,1.0,t,Not Specified,1,3,t,t,53.40309,-6.15406,Private room in condo,Private room,2,1 shared bath,1.0,2.0,49.0,1,1125,1,1,1125,1125,1.0,1125.0,t,3,8,22,258,158,54,8,2015-08-17,2022-09-10,4.55,4.73,4.56,4.74,4.82,4.48,4.54,f,1,0,1,0,1.83,Dublin,Ireland,Satisfied,Less than 100
5295002,19483213,Michael,2014-08-05,Not Specified,0.0,0.0,f,Portobello,1,1,t,t,53.33174,-6.26868,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,150.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,1,0,0,2015-03-17,2015-03-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01,Dublin,Ireland,Very Satisfied,Between 100 to 499
5295329,27422521,Marie,2015-02-08,Not Specified,0.0,0.0,f,Phibsborough,1,1,t,f,53.35274,-6.26502,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,134.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,10,0,0,2015-03-15,2016-06-04,4.1,4.33,4.56,4.11,4.7,4.6,4.1,t,1,1,0,0,0.11,Dublin,Ireland,Satisfied,Between 100 to 499
5300081,27453453,Rosheen,2015-02-09,within an hour,1.0,0.97,t,Not Specified,1,1,t,t,53.45336,-6.15504,Private room in townhouse,Private room,3,1 private bath,1.0,2.0,106.0,2,14,2,2,14,14,2.0,14.0,t,9,27,50,140,457,21,6,2015-03-16,2022-09-07,4.82,4.91,4.95,4.95,4.94,4.94,4.86,f,1,0,1,0,5.01,Dublin,Ireland,Satisfied,Between 100 to 499
5300721,27456203,Colm,2015-02-09,within a day,1.0,0.98,t,Not Specified,1,1,t,t,53.60846,-6.39203,Entire home,Entire home/apt,2,1 bath,1.0,1.0,135.0,4,60,4,4,60,60,4.0,60.0,t,3,20,49,314,167,25,2,2015-03-05,2022-08-31,4.95,4.93,4.87,4.96,4.95,4.9,4.86,f,1,1,0,0,1.82,Meath,Ireland,Satisfied,Between 100 to 499
5314113,26048716,Rercy,2015-01-13,within an hour,1.0,1.0,t,Docklands,2,2,t,t,53.33875,-6.23884,Entire home,Entire home/apt,8,2.5 baths,4.0,5.0,450.0,5,1124,5,5,1124,1124,5.0,1124.0,t,0,0,0,0,19,4,1,2016-07-27,2022-08-15,4.94,5.0,4.89,4.94,4.94,4.94,4.83,f,1,1,0,0,0.25,Sandymount,Ireland,Satisfied,Between 100 to 499
5337567,4274855,Adam,2012-11-28,within an hour,1.0,1.0,f,Not Specified,3,8,t,t,53.35066,-6.24804,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,288.0,2,180,2,2,1125,1125,2.0,1125.0,t,0,14,32,107,287,70,5,2015-03-08,2022-09-04,4.82,4.91,4.85,4.84,4.95,4.8,4.79,f,1,1,0,0,3.14,Santiago de Querétaro,Mexico,Satisfied,Between 100 to 499
5369640,23070294,Nicola,2014-10-28,Not Specified,0.0,0.0,f,Sandymount,1,1,t,f,53.32824,-6.22068,Entire home,Entire home/apt,5,1.5 baths,3.0,3.0,190.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,2,0,0,2015-06-08,2015-09-06,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0,0,0.02,Dublin,Ireland,Satisfied,Between 100 to 499
5370743,27840414,Denise,2015-02-16,within a few hours,1.0,0.53,f,Clontarf,1,1,t,t,53.3638,-6.22384,Entire bungalow,Entire home/apt,6,2 baths,3.0,4.0,281.0,3,1125,3,3,1125,1125,3.0,1125.0,t,3,4,4,6,122,22,3,2015-03-18,2022-09-05,4.85,4.9,4.95,4.99,4.98,4.79,4.77,f,1,1,0,0,1.34,Clontarf,Ireland,Satisfied,Between 100 to 499
5373819,27857322,Tadhg,2015-02-16,within an hour,1.0,1.0,f,Ranelagh and Rathmines,16,18,t,t,53.33031,-6.25976,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,30.0,3,40,3,3,40,40,3.0,40.0,t,0,0,0,0,4,0,0,2015-05-05,2019-12-30,3.75,4.0,3.0,5.0,4.75,5.0,4.0,t,1,1,0,0,0.04,Whistler,Canada,Satisfied,Less than 100
5373926,27857643,Margaret,2015-02-16,Not Specified,0.0,0.0,f,Crumlin,3,4,t,t,53.33437,-6.32485,Entire home,Entire home/apt,5,1 bath,3.0,3.0,100.0,5,7,5,5,7,7,5.0,7.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,3,2,1,0,0.0,Dublin,Ireland,Very Dissatisfied,Between 100 to 499
5431304,28173115,Lidia&Zsuzsi,2015-02-22,Not Specified,0.0,0.0,f,Not Specified,1,1,f,f,53.35049,-6.24389,Private room in rental unit,Private room,4,1 bath,1.0,2.0,75.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,73,0,0,2015-03-01,2016-11-14,4.85,4.9,4.95,4.96,4.96,4.75,4.75,f,1,0,1,0,0.8,Dublin,Ireland,Satisfied,Less than 100
5436906,28205029,Agnes,2015-02-23,Not Specified,0.0,0.0,f,The Liberties,2,3,t,t,53.34283,-6.27513,Entire condo,Entire home/apt,4,1.5 baths,2.0,2.0,140.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,48,0,0,2015-03-09,2020-01-03,4.64,4.83,4.49,4.8,4.87,4.93,4.61,f,2,1,1,0,0.52,Dublin,Ireland,Satisfied,Between 100 to 499
5437940,25961069,Elmagh,2015-01-11,Not Specified,0.0,0.0,f,Blackrock,1,1,t,t,53.30537,-6.1961,Entire home,Entire home/apt,5,3.5 baths,4.0,4.0,180.0,7,14,7,7,14,14,7.0,14.0,t,0,0,0,0,1,0,0,2015-07-25,2015-07-25,4.0,4.0,4.0,4.0,5.0,4.0,4.0,f,1,1,0,0,0.01,Dublin,Ireland,Satisfied,Between 100 to 499
5438280,28205029,Agnes,2015-02-23,Not Specified,0.0,0.0,f,The Liberties,2,3,t,t,53.3421,-6.27438,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,65.0,3,4,3,3,4,4,3.0,4.0,t,0,0,0,0,5,0,0,2019-08-17,2019-11-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.13,Dublin,Ireland,Very Satisfied,Less than 100
5441663,19637426,Shiraz,2014-08-07,Not Specified,0.0,0.0,f,East Wall,2,3,t,t,53.34856,-6.231,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,85.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,2,0,0,2015-07-01,2015-07-27,5.0,5.0,5.0,5.0,5.0,5.0,2.0,f,2,1,1,0,0.02,Dublin,Ireland,Dissatisfied,Less than 100
5452665,23404751,Fionnuala,2014-11-06,Not Specified,0.0,0.0,f,Drumcondra,1,2,t,f,53.36848,-6.2628,Private room in rental unit,Private room,1,1 bath,1.0,1.0,22.0,14,1125,14,14,1125,1125,14.0,1125.0,t,0,0,0,0,1,0,0,2015-07-21,2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.01,Drumcondra,Ireland,Very Dissatisfied,Less than 100
5455984,14182153,Aidan,2014-04-12,Not Specified,0.0,0.0,f,Not Specified,1,1,t,f,53.33294,-6.23317,Private room,Private room,1,1 bath,1.0,1.0,100.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.0,Not Specified,Not Specified,Very Dissatisfied,Between 100 to 499
5458089,11013512,Ben,2014-01-04,within an hour,1.0,0.97,f,Ranelagh and Rathmines,2,2,t,t,53.32844,-6.25069,Private room in home,Private room,2,1 private bath,1.0,1.0,69.0,2,5,2,3,5,5,2.1,5.0,t,3,9,18,53,336,68,6,2015-07-19,2022-08-28,4.68,4.82,4.63,4.87,4.77,4.78,4.66,f,2,0,2,0,3.86,Dublin,Ireland,Satisfied,Less than 100
